NOw,now,s,Immediacy,0
",",",",n,,0
Rather,rather,s,Resistance,0
then,then,s,Sequence,0
offer,offer,s,Sequence,1
any,any,s,,0
force,force,s,Resistance,0
to,to,s,Resistance,1
hurt,hurt,s,Sad,0
me,me,c,Sad,1
;,;,n,,0
My,my,s,FirstPer,0
innocence,innocence,s,Disclosure,0
is,is,c,ReportingStates,0
",",",",s,Aside,0
which,which,s,Aside,1
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
conquering,conquering,s,ReportingEvents,0
justice,justice,c,StandardsPos,0
",",",",n,,0
As,as,s,,0
wears,wears,s,SpaceRelation,0
a,a,s,SpaceRelation,1
shield,shield,c,SenseObject,0
",",",",s,,0
that,that,s,,0
both,both,s,,0
defends,defends,s,Resistance,0
and,and,s,,0
fights,fights,c,Resistance,0
.,.,nn,,0
One,one,s,Numbers,0
against,against,s,,0
all,all,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
world,world,c,SubjectivePercept,2
.,.,nn,,0
The,the,s,Comparison,0
more,more,s,Comparison,1
the,the,s,Contingency,0
odds,odds,c,Contingency,1
",",",",n,,0
The,the,s,Comparison,0
less,less,s,Comparison,1
the,the,s,GenericEvents,0
conquest,conquest,c,GenericEvents,1
",",",",s,,0
or,or,s,,0
if,if,s,Contingency,0
all,all,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
world,world,n,SubjectivePercept,2
Be,be,s,ReportingStates,0
thought,thought,s,Citations,0
an,an,s,Citations,1
army,army,s,CommonAuthorities,0
fit,fit,s,ProjectAhead,0
to,to,s,ProjectAhead,1
employ,employ,s,ReportingEvents,0
against,against,s,,0
one,one,c,Numbers,0
",",",",n,,0
That,that,s,Specifiers,0
one,one,s,Specifiers,1
is,is,s,ReportingStates,0
argued,argued,s,Contested_Citation,0
fit,fit,s,ProjectAhead,0
to,to,s,ProjectAhead,1
fight,fight,s,Resistance,0
against,against,s,Resistance,1
all,all,c,,0
;,;,n,,0
If,if,s,Contingency,0
I,i,s,FirstPer,0
fall,fall,s,ReportingEvents,0
under,under,s,ReportingEvents,1
them,them,c,,0
",",",",s,,0
this,this,s,,0
breast,breast,s,PersonProperty,0
shall,shall,s,ProjectAhead,0
bear,bear,n,SenseObject,0
Their,their,s,PersonPronoun,0
heap,heap,s,SenseObject,0
digested,digested,s,ReportingEvents,0
in,in,s,,0
my,my,s,FirstPer,0
sepulcher,sepulcher,c,SenseObject,0
",",",",n,,0
Death,death,s,Negativity,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
life,life,s,PersonProperty,0
of,of,s,PersonProperty,1
good,good,s,StandardsPos,0
men,men,c,StandardsPos,1
",",",",s,,0
let,let,s,ReportingEvents,0
them,them,s,ReportingEvents,1
come,come,c,ReportingEvents,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
our,our,s,Inclusive,0
reconcilement,reconcilement,s,UNRECOGNIZED,0
perfect,perfect,c,StandardsPos,0
",",",",n,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
expressed,expressed,s,ReportingEvents,0
what,what,s,,0
sea,sea,s,SpaceRelation,0
of,of,s,SpaceRelation,1
gall,gall,s,AbstractConcepts,0
flowed,flowed,s,ReportingEvents,0
in,in,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
In,in,s,,0
tearing,tearing,s,Negativity,0
of,of,s,,0
the,the,s,,0
bill,bill,s,AbstractConcepts,0
I,i,s,FirstPer,0
sent,sent,s,SceneShift,0
to,to,s,SceneShift,1
allow,allow,c,ReportingEvents,0
.,.,nn,,0
Dare,dare,s,DirectAddress,0
you,you,s,DirectAddress,1
confess,confess,s,Disclosure,0
the,the,s,,0
sending,sending,s,ReportingEvents,0
of,of,s,Specifiers,0
that,that,s,Specifiers,1
bill,bill,c,AbstractConcepts,0
.,.,nn,,0
Dare,dare,c,SubjectivePercept,0
",",",",s,,0
why,why,s,Question,0
not,not,c,Question,1
?,?,nn,Question,0
Because,because,s,ReasonBackward,0
it,it,s,,0
break,break,s,ReportingEvents,0
your,your,s,DirectAddress,0
oath,oath,n,CommonAuthorities,0
Made,made,s,ReportingEvents,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
reconcilement,reconcilement,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
betrays,betrays,n,Negative_Relation,0
The,the,s,,0
honor,honor,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
chief,chief,s,CommonAuthorities,0
life,life,s,PersonProperty,0
of,of,s,PersonProperty,1
the,the,s,SenseObject,0
King,king,n,SenseObject,1
Which,which,s,,0
is,is,s,ReportingStates,0
his,his,s,ReportingStates,1
justice,justice,c,StandardsPos,0
.,.,nn,,0
Betraies,betraies,c,UNRECOGNIZED,0
?,?,nn,Question,0
No,no,s,Comparison,0
less,less,c,Comparison,1
",",",",s,,0
and,and,s,,0
that,that,s,PredictedFuture,0
I,i,s,PredictedFuture,1
Will,will,s,PredictedFuture,2
prove,prove,s,Confidence,0
to,to,s,Confidence,1
him,him,c,PersonPronoun,0
.,.,nn,,0
You,you,s,Confront,0
cannot,cannot,c,Confront,1
.,.,nn,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
wish,wish,s,SubjectivePercept,0
you,you,s,DirectAddress,0
offer,offer,s,ReportingEvents,0
at,at,s,SpaceRelation,0
an,an,s,SpaceRelation,1
action,action,n,GenericEvents,0
So,so,s,,0
most,most,s,Comparison,0
impossibly,impossibly,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
much,much,s,Intensity,0
against,against,n,Resistance,0
The,the,s,Resistance,1
judgment,judgment,c,PrivateThinking,0
",",",",s,,0
and,and,s,,0
favor,favor,s,Positivity,0
of,of,s,Positivity,1
the,the,s,SenseObject,0
King,king,c,SenseObject,1
.,.,nn,,0
His,his,s,PersonPronoun,0
judgment,judgment,s,PrivateThinking,0
nor,nor,s,DenyDisclaim,0
his,his,s,PersonPronoun,0
favor,favor,s,Positivity,0
I,i,s,FirstPer,0
respect,respect,c,StandardsPos,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
I,i,s,FirstPer,0
preserve,preserve,s,ProjectAhead,0
his,his,s,PersonPronoun,0
Justice,justice,c,StandardsPos,0
.,.,nn,Resistance,0
It,it,s,Resistance,1
Is,is,s,Resistance,2
not,not,s,Resistance,3
Justice,justice,c,StandardsPos,0
",",",",n,Aside,0
Which,which,s,Aside,1
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
prove,prove,s,Metadiscourse,2
by,by,s,CommonAuthorities,0
law,law,c,CommonAuthorities,1
",",",",s,,0
and,and,s,,0
absolute,absolute,s,Confidence,0
learning,learning,c,StandardsPos,0
.,.,nn,StandardsPos,1
All,all,s,DirectAddress,0
your,your,s,DirectAddress,1
great,great,s,Intensity,0
law,law,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
learning,learning,s,Curiosity,0
are,are,s,Exceptions,0
but,but,s,Exceptions,1
words,words,c,LangRef,0
",",",",n,Autobio,0
When,when,s,Autobio,1
I,i,s,Autobio,2
plead,plead,s,SubjectivePercept,0
plainly,plainly,c,Confidence,0
",",",",s,,0
naked,naked,s,Confidence,0
truth,truth,c,Confidence,1
",",",",s,,0
and,and,s,,0
deeds,deeds,c,AbstractConcepts,0
",",",",n,Aside,0
Which,which,s,Aside,1
though,though,s,Concessive,0
you,you,s,DirectAddress,0
seek,seek,s,ProjectAhead,0
to,to,s,ProjectAhead,1
fray,fray,s,Negativity,0
with,with,s,,0
state,state,c,,0
",",",",s,,0
and,and,s,,0
glory,glory,c,StandardsPos,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
shoot,shoot,s,ReportingEvents,0
a,a,s,SenseObject,0
shaft,shaft,s,SenseObject,1
at,at,s,Intensity,0
all,all,s,Intensity,1
your,your,s,DirectAddress,0
globe,globe,s,SenseObject,0
of,of,s,SenseProperty,0
light,light,c,SenseProperty,1
",",",",n,,0
If,if,s,Contingency,0
lightning,lightning,s,SenseObject,0
split,split,s,SpaceRelation,0
it,it,c,SpaceRelation,1
",",",",s,Resistance,0
yet,yet,s,Resistance,1
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
high,high,s,,0
and,and,s,,0
right,right,c,,0
.,.,nn,,0
Brave,brave,s,StandardsPos,0
resolution,resolution,s,StandardsPos,0
so,so,s,ReasonForward,0
his,his,s,ReasonForward,1
acts,acts,s,ReportingEvents,0
be,be,s,ReportingStates,0
just,just,c,Intensity,0
",",",",n,,0
He,he,s,PersonPronoun,0
cares,cares,s,Positivity,0
for,for,s,Positivity,1
gain,gain,s,,0
not,not,s,DenyDisclaim,0
honor,honor,c,StandardsPos,0
.,.,nn,Question,0
How,how,s,Question,1
came,came,s,ReportingEvents,0
he,he,s,Sequence,0
then,then,n,Sequence,1
By,by,s,Generalization,0
all,all,s,Generalization,1
his,his,s,PersonPronoun,0
infinite,infinite,s,AbstractConcepts,0
honor,honor,s,StandardsPos,0
and,and,s,,0
his,his,s,PersonPronoun,0
gain,gain,c,,0
?,?,nn,Question,0
Well,well,s,SenseObject,0
said,said,s,Citations,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nn,Imperative,0
Answer,answer,s,Imperative,1
but,but,s,Resistance,0
only,only,s,SubjectivePercept,0
that,that,c,,0
.,.,nn,,0
By,by,s,,0
doing,doing,s,StandardsPos,0
justice,justice,s,StandardsPos,1
still,still,s,Updates,0
in,in,s,Updates,1
all,all,s,Generalization,0
his,his,s,Generalization,1
actions,actions,c,GenericEvents,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
if,if,s,Contingency,0
this,this,s,,0
action,action,s,GenericEvents,0
prove,prove,s,Confidence,0
unjust,unjust,c,StandardsNeg,0
",",",",s,,0
will,will,s,PredictedFuture,0
you,you,n,DirectAddress,0
Say,say,s,DirectAddress,1
all,all,s,Generalization,0
his,his,s,Generalization,1
other,other,s,Specifiers,0
may,may,s,Contingency,0
be,be,s,Contingency,1
so,so,s,,0
as,as,s,,0
well,well,c,OralCues,0
",",",",n,OralCues,1
And,and,s,,0
think,think,s,PrivateThinking,0
your,your,s,DirectAddress,0
own,own,s,DirectAddress,1
course,course,s,AbstractConcepts,0
fitter,fitter,s,PersonProperty,0
far,far,s,SpaceRelation,0
than,than,s,Comparison,0
his,his,c,PersonPronoun,0
.,.,nn,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
--,--,nn,,0
He,he,s,PersonPronoun,0
cooles,cooles,c,UNRECOGNIZED,0
",",",",s,,0
we,we,s,Insist,0
must,must,s,Insist,1
not,not,s,Insist,2
leave,leave,s,SceneShift,0
him,him,c,SceneShift,1
",",",",s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
no,no,n,DenyDisclaim,0
Such,such,s,Intensity,0
engine,engine,s,SenseObject,0
to,to,s,,0
remove,remove,s,ReportingEvents,0
the,the,s,,0
Admiral,admiral,c,PersonProperty,0
.,.,nn,,0
I,i,s,FirstPer,0
prithee,prithee,s,DirectAddress,0
Philip,philip,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
not,not,s,Resistance,0
so,so,s,Resistance,1
severe,severe,n,Negativity,0
To,to,s,PersonPronoun,0
him,him,s,PersonPronoun,1
I,i,s,Positivity,0
favor,favor,c,Positivity,1
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
an,an,s,ReportingStates,1
argument,argument,n,LangRef,0
That,that,s,Uncertainty,0
may,may,s,Uncertainty,1
serve,serve,s,ReportingEvents,0
one,one,s,TimeShift,0
day,day,s,TimeShift,1
to,to,s,,0
avail,avail,s,StandardsPos,0
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
Does,does,s,ReportingEvents,0
it,it,s,ReportingEvents,1
square,square,s,StandardsPos,0
with,with,s,StandardsPos,1
your,your,s,DirectAddress,0
so,so,s,DirectAddress,1
gentle,gentle,s,Positivity,0
nature,nature,c,Positivity,1
",",",",n,,0
To,to,s,,0
give,give,s,,0
such,such,s,Intensity,0
fires,fires,s,SenseObject,0
of,of,s,,0
envy,envy,s,Negative_Relation,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
blood,blood,c,SenseObject,0
;,;,n,,0
For,for,s,,0
howsoever,howsoever,s,Intensity,0
out,out,s,Positivity,0
of,of,s,Positivity,1
love,love,s,Positivity,2
to,to,s,StandardsPos,0
Justice,justice,c,StandardsPos,1
",",",",n,,0
Your,your,s,DirectAddress,0
Jealousy,jealousy,s,Negative_Relation,0
of,of,s,Specifiers,0
that,that,s,Specifiers,1
does,does,s,Intensity,0
so,so,s,Intensity,1
incense,incense,s,Anger,0
you,you,c,DirectAddress,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
they,they,s,,0
that,that,s,,0
censure,censure,s,,0
it,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
say,say,s,Citations,0
it,it,s,,0
is,is,s,ReportingStates,0
envy,envy,c,Negative_Relation,0
.,.,nn,,0
I,i,s,FirstPer,0
serve,serve,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
you,you,s,DirectAddress,0
for,for,s,DirectAddress,1
them,them,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
",",",",n,,0
And,and,s,,0
that,that,s,,0
good,good,s,,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
Rule,rule,c,AbstractConcepts,0
",",",",s,,0
that,that,s,,0
Justice,justice,s,StandardsPos,0
does,does,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
And,and,s,,0
care,care,s,Negativity,0
not,not,s,Negativity,1
this,this,s,,0
what,what,s,,0
others,others,s,Uncertainty,0
say,say,c,Citations,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
you,you,n,DirectAddress,0
Please,please,s,Positivity,0
but,but,s,Resistance,0
to,to,s,Resistance,1
do,do,s,Intensity,0
me,me,s,FirstPer,0
right,right,s,StandardsPos,0
for,for,s,StandardsPos,1
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,c,Confidence,0
.,.,nn,,0
You,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
do,do,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,s,SubjectivePercept,0
right,right,c,,0
",",",",s,,0
why,why,s,Question,0
should,should,s,Future_Question,0
I,i,n,Future_Question,1
Exceed,exceed,s,Intensity,0
you,you,s,DirectAddress,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
?,?,nn,Question,0
My,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
am,am,s,FirstPer,0
nothing,nothing,n,DenyDisclaim,0
Compared,compared,s,Comparison,0
to,to,s,Comparison,1
what,what,s,,0
I,i,s,FirstPer,0
seek,seek,c,ProjectAhead,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
justice,justice,s,StandardsPos,0
only,only,n,SubjectivePercept,0
The,the,s,SubjectivePercept,1
fount,fount,s,SenseObject,0
and,and,s,,0
flood,flood,c,Motions,0
",",",",s,,0
both,both,s,,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
strength,strength,s,AbstractConcepts,0
and,and,s,,0
kingdoms,kingdoms,c,CommonAuthorities,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
who,who,s,Uncertainty,0
knows,knows,s,Uncertainty,1
not,not,c,DenyDisclaim,0
",",",",s,,0
that,that,s,,0
extreme,extreme,s,Intensity,0
justice,justice,s,StandardsPos,0
is,is,n,ReportingStates,0
(,(,c,,0
by,by,s,Generalization,0
all,all,s,Generalization,1
ruld,ruld,s,UNRECOGNIZED,0
laws,laws,c,AbstractConcepts,0
),),s,,0
the,the,s,,0
extreme,extreme,s,Intensity,0
of,of,s,,0
injury,injury,c,StandardsNeg,0
",",",",n,,0
And,and,s,,0
must,must,s,Insist,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
be,be,s,ReportingStates,0
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
the,the,s,,0
persons,persons,s,PersonProperty,0
that,that,n,DirectAddress,0
Your,your,s,DirectAddress,1
passionate,passionate,s,Positivity,0
heat,heat,s,SenseObject,0
calls,calls,s,Resistance,0
into,into,s,Resistance,1
question,question,n,Resistance,2
Are,are,s,Positivity,0
great,great,c,Positivity,1
",",",",s,,0
and,and,s,,0
many,many,c,,0
",",",",s,,0
and,and,s,,0
may,may,s,Contingency,0
wrong,wrong,s,StandardsNeg,0
in,in,s,DirectAddress,0
you,you,n,DirectAddress,1
Your,your,s,DirectAddress,0
rights,rights,s,StandardsPos,0
of,of,s,StandardsPos,1
kind,kind,c,Positivity,0
",",",",s,,0
and,and,s,,0
dignities,dignities,s,CommonAuthorities,0
of,of,s,Contingency,0
fortune,fortune,c,Contingency,1
",",",",n,,0
And,and,s,,0
I,i,s,FirstPer,0
advanced,advanced,s,ReportingEvents,0
you,you,s,DirectAddress,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
heap,heap,s,ReportingEvents,0
on,on,s,ReportingEvents,1
you,you,n,DirectAddress,0
Honors,honors,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
fortunes,fortunes,c,ProjectAhead,0
",",",",s,,0
that,that,s,,0
by,by,s,,0
strong,strong,s,StandardsPos,0
hand,hand,s,StandardsPos,1
now,now,n,Immediacy,0
Held,held,s,ReportingEvents,0
up,up,c,ReportingEvents,1
",",",",s,,0
and,and,s,,0
over,over,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
when,when,s,,0
heaven,heaven,s,Positivity,0
takes,takes,s,Motions,0
off,off,n,Motions,1
That,that,s,,0
powerful,powerful,s,Positivity,0
hand,hand,c,SenseObject,0
',',s,,0
should,should,s,Insist,0
thunder,thunder,s,SenseObject,0
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
head,head,c,DirectAddress,2
",",",",n,,0
And,and,s,,0
after,after,s,Sequence,0
you,you,s,DirectAddress,0
crush,crush,s,Negativity,0
your,your,s,Negativity,1
surviving,surviving,s,Biographical_Time,0
seeds,seeds,c,SenseObject,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
your,your,s,Positivity,0
regards,regards,s,Positivity,1
to,to,s,,0
both,both,s,,0
are,are,s,Positivity,0
great,great,c,Positivity,1
",",",",s,,0
and,and,s,,0
sacred,sacred,c,StandardsPos,0
",",",",n,Resistance,0
But,but,s,Resistance,1
if,if,s,Contingency,0
the,the,s,Contingency,1
innocence,innocence,c,Disclosure,0
",",",",s,,0
and,and,s,,0
right,right,s,,0
that,that,s,,0
raised,raised,s,ReportingEvents,0
me,me,n,FirstPer,0
And,and,s,,0
means,means,s,AbstractConcepts,0
for,for,s,,0
mine,mine,c,FirstPer,0
",",",",s,,0
can,can,s,StandardsPos,0
find,find,s,StandardsPos,1
no,no,s,DenyDisclaim,0
friend,friend,s,StandardsPos,0
hereafter,hereafter,n,ProjectAhead,0
Of,of,s,,0
him,him,s,PersonPronoun,0
that,that,s,,0
ever,ever,s,Biographical_Time,0
lives,lives,c,,0
",",",",s,,0
and,and,s,,0
ever,ever,s,Biographical_Time,0
seconds,seconds,n,,0
All,all,s,,0
Kings,kings,s,PersonProperty,0
just,just,s,Intensity,0
bounties,bounties,s,StandardsPos,0
with,with,s,,0
defense,defense,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
refuge,refuge,n,StandardsPos,0
In,in,s,SubjectiveTime,0
just,just,s,SubjectiveTime,1
men's,men's,s,PersonProperty,0
races,races,c,Motions,0
",",",",s,,0
let,let,s,ReportingEvents,0
my,my,s,FirstPer,0
fabric,fabric,s,SenseObject,0
ruin,ruin,c,Negativity,0
",",",",n,,0
My,my,s,FirstPer,0
stock,stock,s,AbstractConcepts,0
want,want,s,ProjectAhead,0
sap,sap,c,SenseObject,0
",",",",s,,0
my,my,s,FirstPer,0
branches,branches,s,SenseObject,0
by,by,s,,0
the,the,s,,0
root,root,n,AbstractConcepts,0
Be,be,s,ReportingStates,0
^,^,c,UNRECOGNIZED,0
orne,orne,s,UNRECOGNIZED,0
to,to,s,Negativity,0
death,death,c,Negativity,1
",",",",s,,0
and,and,s,,0
swept,swept,s,ReportingEvents,0
with,with,s,,0
whirlewindes,whirlewindes,s,UNRECOGNIZED,0
out,out,c,,0
.,.,nn,,0
For,for,s,,0
my,my,s,Positivity,0
love,love,s,Positivity,1
no,no,s,DenyDisclaim,0
relenting,relenting,c,Negativity,0
.,.,nn,,0
No,no,s,DenyDisclaim,0
my,my,s,DirectAddress,0
liege,liege,c,DirectAddress,1
",",",",n,,0
It,it,s,DirectAddress,0
Is,is,s,DirectAddress,1
for,for,s,DirectAddress,2
your,your,s,DirectAddress,3
love,love,c,Positivity,0
",",",",s,,0
and,and,s,,0
right,right,s,,0
that,that,s,,0
I,i,s,FirstPer,0
stand,stand,s,Exceptions,0
out,out,c,Exceptions,1
.,.,nn,,0
Be,be,s,ReportingStates,0
better,better,s,Comparison,0
yet,yet,s,Resistance,0
advised,advised,c,ReportingStates,0
.,.,nn,ReportingStates,1
I,i,s,Insist,0
cannot,cannot,s,Insist,1
Sir,sir,n,PersonProperty,0
Should,should,s,Insist,0
any,any,s,,0
Oracle,oracle,s,ProjectAhead,0
become,become,s,Transformation,0
my,my,s,FirstPer,0
counsel,counsel,c,PersonProperty,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
that,that,s,,0
I,i,s,FirstPer,0
stand,stand,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
out,out,c,,0
",",",",s,,0
thus,thus,s,ReasonForward,0
of,of,s,,0
set,set,s,ReportingEvents,0
will,will,c,PredictedFuture,0
",",",",n,,0
Or,or,s,,0
pride,pride,s,StandardsPos,0
of,of,s,,0
any,any,s,,0
singular,singular,s,Exceptions,0
conceit,conceit,c,SubjectivePercept,0
",",",",n,,0
My,my,s,FirstPer,0
e^ne^mies,e^ne^mies,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
world,world,s,AbstractConcepts,0
may,may,s,Contingency,0
clearly,clearly,s,Confidence,0
know,know,c,Confidence,0
",",",",n,,0
I,i,s,FirstPer,0
taste,taste,s,SenseProperty,0
no,no,s,DenyDisclaim,0
sweetes,sweetes,s,UNRECOGNIZED,0
to,to,s,,0
drown,drown,s,Negativity,0
in,in,s,,0
others,others,s,Uncertainty,0
gall,gall,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
to,to,s,,0
affect,affect,s,ReportingEvents,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
which,which,s,,0
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
lothed,lothed,c,Resistance,0
",",",",n,,0
To,to,s,,0
leave,leave,s,,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
and,and,s,,0
mine,mine,s,FirstPer,0
exposed,exposed,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
all,all,n,Generalization,0
The,the,s,Generalization,1
dangers,dangers,s,Fear,0
you,you,s,DirectAddress,0
proposed,proposed,c,ReportingStates,0
",",",",s,ReportingStates,1
my,my,s,FirstPer,0
purchased,purchased,s,ReportingEvents,0
honors,honors,c,StandardsPos,0
",",",",n,,0
And,and,s,Generalization,0
all,all,s,Generalization,1
my,my,s,FirstPer,0
fortunes,fortunes,s,ProjectAhead,0
in,in,s,SubjectiveTime,0
an,an,s,SubjectiveTime,1
instant,instant,s,SubjectiveTime,2
lost,lost,c,ReportingStates,0
",",",",n,ReportingStates,1
That,that,s,,0
money,money,c,AbstractConcepts,0
",",",",s,,0
cares,cares,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
pains,pains,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
years,years,s,TimeDuration,0
have,have,s,,0
gathered,gathered,c,ReportingStates,0
",",",",n,ReportingStates,1
How,how,s,,0
mad,mad,s,Negativity,0
were,were,s,Contingency,0
I,i,s,Contingency,1
to,to,s,Contingency,2
rave,rave,s,Positivity,0
thus,thus,s,ReasonForward,0
in,in,s,,0
my,my,s,FirstPer,0
wounds,wounds,c,Negativity,0
",",",",n,,0
Unless,unless,s,Contingency,0
my,my,s,FirstPer,0
known,known,s,CommonAuthorities,0
health,health,s,StandardsPos,0
felt,felt,s,PrivateThinking,0
in,in,s,,0
these,these,s,Immediacy,0
forced,forced,s,ReportingEvents,0
issues,issues,n,,0
Were,were,s,ProjectBack,0
sound,sound,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
fit,fit,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
that,that,s,,0
I,i,s,FirstPer,0
did,did,s,Uncertainty,0
not,not,s,Uncertainty,1
know,know,n,Uncertainty,2
By,by,s,,0
most,most,s,Comparison,0
true,true,s,StandardsPos,0
proofs,proofs,c,Confidence,0
",",",",s,,0
that,that,s,ProjectAhead,0
to,to,s,ProjectAhead,1
become,become,s,Transformation,0
sincere,sincere,n,StandardsPos,0
With,with,s,Generalization,0
all,all,s,Generalization,1
men's,men's,s,PersonProperty,0
hates,hates,c,Negativity,0
",",",",s,,0
does,does,s,ReportingEvents,0
far,far,s,SpaceRelation,0
exceed,exceed,s,Intensity,0
their,their,s,PersonPronoun,0
loves,loves,c,Positivity,0
",",",",n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
as,as,s,TimeDuration,0
