GRegory,gregory,c,UNRECOGNIZED,0
Under,under,s,,0
loves,loves,s,Positivity,0
heavy,heavy,s,Negativity,0
burden,burden,s,Negativity,1
do,do,s,Question,0
I,i,s,Question,1
sink,sink,c,Motions,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
to,to,s,,0
sink,sink,s,Motions,0
in,in,s,Motions,1
it,it,s,Insist,0
should,should,s,Insist,1
you,you,s,DirectAddress,0
burden,burden,s,Negativity,0
love,love,c,Positivity,0
",",",",n,Specifiers,0
Too,too,s,Specifiers,1
great,great,s,Negativity,0
oppression,oppression,s,Negativity,1
for,for,s,,0
a,a,s,SenseObject,0
tender,tender,s,SenseObject,1
thing,thing,c,Uncertainty,0
.,.,nn,,0
Is,is,s,ReportingStates,0
love,love,s,Positivity,0
a,a,s,Positivity,1
tender,tender,s,Positivity,0
thing,thing,c,Uncertainty,0
?,?,s,Question,0
it,it,s,,0
is,is,s,Negativity,0
too,too,s,Negativity,1
rough,rough,c,SenseProperty,0
",",",",n,Specifiers,0
Too,too,s,Specifiers,1
rude,rude,c,Negative_Relation,0
",",",",s,Specifiers,0
too,too,s,Specifiers,1
boisterous,boisterous,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
it,it,s,,0
pricks,pricks,s,Negativity,0
like,like,s,SubjectivePercept,0
thorn,thorn,c,SenseObject,0
.,.,nn,,0
If,if,s,Contingency,0
love,love,s,Positivity,0
be,be,s,ReportingStates,0
rough,rough,s,SenseProperty,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
be,be,s,ReportingStates,0
rough,rough,s,SenseProperty,0
with,with,s,Positivity,0
love,love,c,Positivity,1
",",",",n,,0
Prick,prick,s,Negativity,0
love,love,s,Positivity,0
for,for,s,Positivity,1
pricking,pricking,c,Negativity,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
beat,beat,s,Negativity,0
love,love,s,Positivity,0
down,down,c,,0
",",",",n,,0
Give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
a,a,s,ReportingEvents,2
Case,case,s,AbstractConcepts,0
to,to,s,,0
put,put,s,ReportingEvents,0
my,my,s,FirstPer,0
visage,visage,s,SenseObject,0
in,in,c,,0
",",",",n,,0
A,a,s,,0
Visor,visor,s,SenseObject,0
for,for,s,,0
a,a,s,,0
Visor,visor,c,SenseObject,0
",",",",s,,0
what,what,s,,0
care,care,s,StandardsPos,0
I,i,n,FirstPer,0
What,what,s,Curiosity,0
curious,curious,s,Curiosity,1
eye,eye,s,SenseObject,0
does,does,s,ReportingEvents,0
quote,quote,s,Citations,0
deformities,deformities,c,StandardsNeg,0
:,:,n,,0
Here,here,s,DirectAddress,0
are,are,s,DirectAddress,1
the,the,s,DirectAddress,2
Beetle-browes,beetle-browes,s,UNRECOGNIZED,0
shall,shall,s,ProjectAhead,0
blush,blush,s,SenseProperty,0
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nn,Imperative,0
Come,come,s,Imperative,1
knock,knock,s,Motions,0
and,and,s,,0
enter,enter,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
no,no,s,SubjectiveTime,0
sooner,sooner,s,SubjectiveTime,1
in,in,c,,0
",",",",n,Resistance,0
But,but,s,Resistance,1
every,every,s,Inclusive,0
man,man,s,Inclusive,1
betake,betake,s,SceneShift,0
him,him,s,PersonPronoun,0
to,to,s,,0
his,his,s,PersonPronoun,0
legs,legs,c,SenseObject,0
.,.,nn,,0
A,a,s,SenseObject,0
Torch,torch,s,SenseObject,1
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
let,let,s,ReportingEvents,0
wantons,wantons,s,StandardsNeg,0
light,light,s,SenseProperty,0
of,of,s,Positivity,0
heart,heart,n,Positivity,1
Tickle,tickle,s,Motions,0
the,the,s,,0
senseless,senseless,s,Negativity,0
rushes,rushes,s,Motions,0
with,with,s,,0
their,their,s,Neutral_Attribution,0
heels,heels,c,Neutral_Attribution,1
:,:,n,,0
For,for,s,ReasonForward,0
I,i,s,ReasonForward,1
am,am,s,ReasonForward,2
prouerb'd,prouerb'd,s,UNRECOGNIZED,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Grandsier,grandsier,s,UNRECOGNIZED,0
Phrase,phrase,c,LangRef,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
a,a,s,PredictedFuture,2
Candle-holder,candle-holder,s,SenseProperty,0
and,and,s,,0
look,look,s,SpaceRelation,0
on,on,c,SpaceRelation,1
",",",",n,,0
The,the,s,,0
game,game,s,AbstractConcepts,0
was,was,s,ProjectBack,0
nere,nere,s,UNRECOGNIZED,0
so,so,s,,0
fair,fair,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
done,done,c,ReportingStates,0
.,.,nn,ReportingStates,1
Tut,tut,c,OralCues,0
",",",",s,,0
duns,duns,s,Negativity,0
the,the,s,,0
Mouse,mouse,c,SenseObject,0
",",",",s,,0
the,the,s,,0
Constables,constables,s,PersonProperty,0
own,own,s,ReportingEvents,0
word,word,c,LangRef,0
",",",",n,,0
If,if,s,Contingency,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
dun,dun,c,SenseObject,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
draw,draw,s,Motions,0
thee,thee,s,DirectAddress,0
from,from,s,,0
the,the,s,,0
mire,mire,c,SenseObject,0
.,.,n,,0
Or,or,s,,0
save,save,s,DirectAddress,0
your,your,s,DirectAddress,1
reverence,reverence,s,StandardsPos,0
love,love,c,Positivity,0
",",",",s,,0
wherein,wherein,s,CommonAuthorities,0
thou,thou,s,DirectAddress,0
stickest,stickest,n,UNRECOGNIZED,0
Up,up,s,Intensity,0
to,to,s,Intensity,1
the,the,s,Intensity,2
ears,ears,c,Intensity,3
",",",",s,,0
come,come,s,ReportingEvents,0
we,we,s,,0
burn,burn,s,SpaceRelation,0
daylight,daylight,s,SpaceRelation,1
ho,ho,c,OralCues,0
.,.,nn,,0
Nay,nay,s,OralCues,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
not,not,s,Resistance,0
so,so,c,Resistance,1
.,.,nnn,,0
I,i,s,SelfDisclosure,0
mean,mean,s,SelfDisclosure,1
sir,sir,s,PersonProperty,0
I,i,s,FirstPer,0
delay,delay,c,Resistance,0
",",",",n,,0
We,we,s,,0
wast,wast,s,ProjectBack,0
our,our,s,Inclusive,0
lights,lights,s,SenseObject,0
in,in,s,Negativity,0
vain,vain,c,Negativity,1
",",",",s,,0
lights,lights,c,SenseObject,0
",",",",s,,0
lights,lights,c,SenseObject,0
",",",",s,,0
by,by,s,,0
day,day,c,TimeDuration,0
;,;,n,,0
Take,take,s,ReportingEvents,0
our,our,s,Inclusive,0
good,good,s,,0
meaning,meaning,c,LangRef,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
our,our,s,Inclusive,0
Judgment,judgment,s,PrivateThinking,0
sits,sits,n,SpaceRelation,0
Five,five,s,Numbers,0
times,times,s,AbstractConcepts,0
in,in,s,Specifiers,0
that,that,c,Specifiers,1
",",",",s,,0
ere,ere,s,ProjectBack,0
once,once,s,TimeShift,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
fine,fine,s,Positivity,0
wits,wits,c,StandardsPos,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
we,we,s,,0
mean,mean,s,Positivity,0
well,well,s,Positivity,1
in,in,s,,0
going,going,s,ProjectAhead,0
to,to,s,ProjectAhead,1
this,this,s,,0
Mask,mask,c,SenseObject,0
",",",",n,Resistance,0
But,but,s,Resistance,1
it,it,s,,0
is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
wit,wit,s,StandardsPos,0
to,to,s,,0
go,go,c,ReportingEvents,0
.,.,nn,Question,0
Why,why,s,Question,1
may,may,s,Metadiscourse,0
one,one,s,Metadiscourse,1
ask,ask,c,Metadiscourse,2
?,?,nnn,Question,0
I,i,s,FirstPer,0
dreampt,dreampt,s,UNRECOGNIZED,0
a,a,s,PrivateThinking,0
dream,dream,s,PrivateThinking,1
to,to,s,,0
night,night,c,,0
.,.,nnn,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
did,did,s,Question,0
I,i,c,Question,1
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
what,what,s,DirectAddress,0
was,was,s,DirectAddress,1
yours,yours,c,DirectAddress,2
?,?,nnn,Question,0
That,that,s,,0
dreamers,dreamers,s,PrivateThinking,0
often,often,s,RecurringEvents,0
lie,lie,c,Motions,0
.,.,nnn,,0
In,in,s,SpaceRelation,0
bed,bed,s,SpaceRelation,1
a,a,s,,0
sleep,sleep,s,Motions,0
while,while,s,TimeDuration,0
they,they,s,TimeDuration,1
do,do,s,Intensity,0
dream,dream,s,PrivateThinking,0
things,things,s,Uncertainty,0
true,true,c,StandardsPos,0
.,.,nnn,,0
O,o,s,LangRef,0
then,then,s,Sequence,0
I,i,s,Sequence,1
see,see,s,,0
Queen,queen,s,PersonProperty,0
Mab,mab,s,UNRECOGNIZED,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
:,:,s,,0
She,she,s,Updates,0
is,is,s,Updates,1
the,the,s,,0
Fairies,fairies,s,SubjectivePercept,0
Midwife,midwife,c,PersonProperty,0
",",",",s,,0
and,and,n,,0
she,she,s,PersonPronoun,0
comes,comes,s,ReportingEvents,0
in,in,s,ReportingEvents,1
shape,shape,s,AbstractConcepts,0
no,no,s,DenyDisclaim,0
bigger,bigger,s,Comparison,0
then,then,s,,0
Agat-stone,agat-stone,c,UNRECOGNIZED,0
",",",",s,,0
on,on,s,,0
the,the,s,,0
forefinger,forefinger,s,SenseObject,0
of,of,s,,0
an,an,n,,0
Alderman,alderman,c,PersonProperty,0
",",",",s,,0
drawn,drawn,s,SenseProperty,0
with,with,s,SenseProperty,1
a,a,s,SenseProperty,2
teeme,teeme,s,UNRECOGNIZED,0
of,of,s,,0
little,little,s,SenseProperty,0
Atomies,atomies,c,SenseObject,0
",",",",s,,0
over,over,s,,0
men's,men's,s,PersonProperty,0
noses,noses,s,SenseObject,0
as,as,s,TimeDuration,0
they,they,s,TimeDuration,1
lie,lie,n,Motions,0
asleep,asleep,c,SenseProperty,0
:,:,s,,0
her,her,s,PersonPronoun,0
Wagon,wagon,s,SenseObject,0
Spokes,spokes,s,SenseObject,0
made,made,s,Specifiers,0
of,of,s,Specifiers,1
long,long,s,SenseProperty,0
Spinners,spinners,s,SenseObject,0
legs,legs,c,SenseObject,0
:,:,s,,0
the,the,s,,0
Cover,cover,s,AbstractConcepts,0
of,of,s,,0
the,the,s,SenseObject,0
wings,wings,n,SenseObject,1
of,of,s,,0
Grasshoppers,grasshoppers,c,SenseObject,0
",",",",s,,0
her,her,s,PersonPronoun,0
Traces,traces,s,SenseProperty,0
of,of,s,SenseProperty,1
the,the,s,,0
smallest,smallest,s,Comparison,0
Spiders,spiders,s,SenseObject,0
web,web,c,AbstractConcepts,0
",",",",s,,0
her,her,s,PersonPronoun,0
coullers,coullers,s,UNRECOGNIZED,0
of,of,s,,0
the,the,n,,0
Moonshines,moonshines,s,SenseObject,0
watery,watery,s,SenseProperty,0
Beams,beams,c,SenseObject,0
",",",",s,,0
her,her,s,PersonPronoun,0
Whip,whip,s,Motions,0
of,of,s,,0
Crickets,crickets,s,SenseObject,0
bone,bone,c,SenseObject,0
",",",",s,,0
the,the,s,SenseObject,0
Lash,lash,s,SenseObject,1
of,of,s,,0
Philome,philome,c,UNRECOGNIZED,0
",",",",s,,0
her,her,n,PersonPronoun,0
Waggoner,waggoner,c,UNRECOGNIZED,0
",",",",s,,0
a,a,s,,0
small,small,s,SenseProperty,0
gray-coated,gray-coated,s,UNRECOGNIZED,0
Gnat,gnat,c,SenseObject,0
",",",",s,,0
not,not,s,DenyDisclaim,0
half,half,s,DenyDisclaim,1
so,so,s,Intensity,0
big,big,s,Intensity,1
as,as,s,,0
a,a,s,SpaceRelation,0
round,round,s,SpaceRelation,1
little,little,s,SenseProperty,0
Worm,worm,c,SenseObject,0
",",",",n,,0
pricked,pricked,s,Negativity,0
from,from,s,,0
the,the,s,,0
Lazie-finger,lazie-finger,s,UNRECOGNIZED,0
of,of,s,,0
a,a,s,PersonProperty,0
man,man,c,PersonProperty,1
.,.,s,,0
Her,her,s,PersonPronoun,0
Chariot,chariot,s,SenseObject,0
is,is,s,ReportingStates,0
an,an,s,ReportingStates,1
empty,empty,s,SenseProperty,0
Haselnut,haselnut,c,UNRECOGNIZED,0
",",",",s,,0
made,made,n,Cause,0
by,by,s,Cause,1
the,the,s,,0
Ioyner,ioyner,s,UNRECOGNIZED,0
Squirrel,squirrel,s,SenseObject,0
or,or,s,,0
old,old,s,SenseProperty,0
Grub,grub,c,SenseObject,0
",",",",s,,0
time,time,s,TimeDuration,0
out,out,s,TimeDuration,1
a,a,s,PrivateThinking,0
mind,mind,c,PrivateThinking,1
",",",",s,,0
the,the,s,,0
Faries,faries,s,UNRECOGNIZED,0
Coach-makers,coach-makers,c,UNRECOGNIZED,0
:,:,n,,0
and,and,s,,0
in,in,s,,0
this,this,s,,0
state,state,s,,0
she,she,s,PersonPronoun,0
gallops,gallops,s,Motions,0
night,night,s,,0
by,by,s,Specifiers,0
night,night,c,Specifiers,1
",",",",s,,0
through,through,s,,0
Lovers,lovers,s,Positivity,0
brains,brains,c,SenseObject,0
:,:,s,,0
and,and,s,Sequence,0
then,then,n,Sequence,1
they,they,s,,0
dream,dream,s,PrivateThinking,0
of,of,s,PrivateThinking,1
Love,love,c,Positivity,0
.,.,s,,0
On,on,s,,0
Courtiers,courtiers,s,PersonProperty,0
knees,knees,c,SenseObject,0
",",",",s,,0
that,that,s,,0
dream,dream,s,PrivateThinking,0
on,on,s,,0
Cursies,cursies,s,UNRECOGNIZED,0
strait,strait,c,AbstractConcepts,0
:,:,s,,0
ore,ore,n,SenseObject,0
Lawyers,lawyers,s,PersonProperty,0
fingers,fingers,c,SenseObject,0
",",",",s,,0
who,who,s,,0
strait,strait,s,AbstractConcepts,0
dreamt,dreamt,s,SubjectivePercept,0
on,on,s,,0
Fees,fees,c,AbstractConcepts,0
",",",",s,,0
ore,ore,s,SenseObject,0
Ladies,ladies,s,PersonProperty,0
lips,lips,c,SenseObject,0
",",",",s,,0
who,who,s,,0
strait,strait,s,AbstractConcepts,0
on,on,n,,0
kisses,kisses,s,Positivity,0
dream,dream,c,PrivateThinking,0
",",",",s,Aside,0
which,which,s,Aside,1
often,often,s,RecurringEvents,0
athe,athe,s,UNRECOGNIZED,0
angry,angry,s,Anger,0
Mab,mab,s,UNRECOGNIZED,0
with,with,s,,0
blisters,blisters,s,SenseObject,0
plagues,plagues,c,Negativity,0
",",",",s,,0
because,because,s,ReasonBackward,0
their,their,n,PersonPronoun,0
breath,breath,s,SenseObject,0
with,with,s,,0
Sweet,sweet,s,SenseProperty,0
meats,meats,s,SenseObject,0
tainted,tainted,s,StandardsNeg,0
are,are,c,ReportingStates,0
.,.,s,,0
Sometime,sometime,s,Uncertainty,0
she,she,s,PersonPronoun,0
gallops,gallops,s,Motions,0
ore,ore,s,SenseObject,0
a,a,s,,0
Courtiers,courtiers,s,PersonProperty,0
nose,nose,c,SenseObject,0
",",",",n,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
dreams,dreams,s,SubjectivePercept,0
he,he,s,PersonPronoun,0
of,of,s,,0
smelling,smelling,s,SenseProperty,0
out,out,s,SenseProperty,1
asute,asute,c,UNRECOGNIZED,0
:,:,s,,0
and,and,s,,0
sometime,sometime,s,Uncertainty,0
comes,comes,s,ReportingEvents,0
she,she,s,PersonPronoun,0
with,with,s,,0
Tith,tith,s,UNRECOGNIZED,0
pigs,pigs,n,SenseObject,0
tale,tale,c,LangRef,0
",",",",s,,0
tickling,tickling,s,Motions,0
a,a,s,,0
Parsons,parsons,s,PersonProperty,0
nose,nose,s,SenseObject,0
as,as,s,,0
a,a,s,,0
lies,lies,s,,0
asleep,asleep,c,SenseProperty,0
",",",",s,,0
then,then,s,Sequence,0
he,he,s,Sequence,1
dreams,dreams,s,Positivity,0
of,of,s,Positivity,1
another,another,n,Specifiers,0
Benefice,benefice,c,StandardsPos,0
.,.,s,,0
Sometime,sometime,s,Uncertainty,0
she,she,s,PersonPronoun,0
drives,drives,s,ReportingEvents,0
ore,ore,s,SenseObject,0
a,a,s,,0
Soldiers,soldiers,s,PersonProperty,0
neck,neck,c,SenseObject,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
dreams,dreams,s,SubjectivePercept,0
he,he,s,PersonPronoun,0
of,of,n,,0
cutting,cutting,s,,0
Foreign,foreign,s,AbstractConcepts,0
throats,throats,c,SenseObject,0
",",",",s,,0
of,of,s,,0
Breaches,breaches,c,StandardsNeg,0
",",",",s,,0
Ambuscados,ambuscados,c,UNRECOGNIZED,0
",",",",s,,0
Spanish,spanish,s,PersonProperty,0
Blades,blades,c,SenseObject,0
:,:,s,,0
Of,of,s,,0
Healths,healths,n,,0
five,five,s,Numbers,0
Fadome,fadome,s,UNRECOGNIZED,0
deep,deep,c,AbstractConcepts,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
anon,anon,s,ProjectAhead,0
drums,drums,s,SenseObject,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
ears,ears,c,SenseObject,0
",",",",s,,0
at,at,s,Specifiers,0
which,which,s,Specifiers,1
he,he,s,PersonPronoun,0
startes,startes,s,UNRECOGNIZED,0
and,and,n,,0
wakes,wakes,c,ReportingEvents,0
;,;,s,,0
and,and,s,,0
being,being,s,ReportingStates,0
thus,thus,s,ReasonForward,0
frighted,frighted,c,UNRECOGNIZED,0
",",",",s,,0
swears,swears,s,Intensity,0
a,a,s,,0
prayer,prayer,s,CommonAuthorities,0
or,or,s,,0
two,two,s,Numbers,0
and,and,s,,0
sleeps,sleeps,s,Motions,0
again,again,c,RecurringEvents,0
:,:,n,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
that,that,s,,0
very,very,s,Intensity,0
Mab,mab,s,UNRECOGNIZED,0
that,that,s,,0
plats,plats,s,SenseObject,0
the,the,s,,0
manes,manes,s,SenseObject,0
of,of,s,,0
Horses,horses,s,SenseObject,0
in,in,s,TimeDuration,0
the,the,s,TimeDuration,1
night,night,c,TimeDuration,2
:,:,s,,0
and,and,s,,0
bakes,bakes,n,Motions,0
the,the,s,,0
Elk-locks,elk-locks,s,UNRECOGNIZED,0
in,in,s,,0
foul,foul,s,Negativity,0
sluttish,sluttish,s,Negativity,0
hairs,hairs,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
once,once,s,TimeShift,0
vntangled,vntangled,c,UNRECOGNIZED,0
",",",",s,,0
much,much,s,Intensity,0
misfortune,misfortune,n,StandardsNeg,0
bodes,bodes,nn,ProjectAhead,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,,0
hag,hag,c,Negativity,0
",",",",s,,0
when,when,s,,0
Maids,maids,s,PersonProperty,0
lie,lie,s,SpaceRelation,0
on,on,s,SpaceRelation,1
their,their,s,PersonPronoun,0
backs,backs,c,AbstractConcepts,0
",",",",n,,0
That,that,s,,0
presses,presses,s,ReportingEvents,0
them,them,c,ReportingEvents,1
",",",",s,,0
and,and,s,,0
learnes,learnes,s,UNRECOGNIZED,0
them,them,s,,0
first,first,s,Innovations,0
to,to,s,Innovations,1
bear,bear,c,SenseObject,0
",",",",n,,0
Making,making,s,ReportingEvents,0
them,them,s,,0
women,women,s,PersonProperty,0
of,of,s,PersonProperty,1
good,good,s,,0
carriage,carriage,c,SenseObject,0
:,:,n,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
she,she,c,PersonPronoun,0
.,.,nn,,0
Peace,peace,c,StandardsPos,0
",",",",s,,0
peace,peace,c,StandardsPos,0
",",",",s,,0
Mercutio,mercutio,s,UNRECOGNIZED,0
peace,peace,c,StandardsPos,0
",",",",n,,0
Thou,thou,s,DirectAddress,0
talk,talk,s,Citations,0
of,of,s,Citations,1
nothing,nothing,c,DenyDisclaim,0
.,.,nn,,0
True,true,c,Concessive,0
",",",",s,Concessive,1
I,i,s,FirstPer,0
talk,talk,s,Citations,0
of,of,s,Citations,1
dreams,dreams,c,SubjectivePercept,0
:,:,n,,0
Which,which,s,,0
are,are,s,ReportingStates,0
the,the,s,ReportingStates,1
children,children,s,PersonProperty,0
of,of,s,,0
an,an,s,,0
idle,idle,s,SenseProperty,0
brain,brain,c,SenseObject,0
",",",",n,,0
Begot,begot,s,Consequence,0
of,of,s,,0
nothing,nothing,c,DenyDisclaim,0
",",",",s,Resistance,0
but,but,s,Resistance,1
vain,vain,s,Negativity,0
fantasy,fantasy,c,PrivateThinking,0
",",",",n,Aside,0
Which,which,s,Aside,1
is,is,s,ReportingStates,0
as,as,s,,0
thin,thin,s,SenseProperty,0
of,of,s,StandardsPos,0
substance,substance,s,StandardsPos,1
as,as,s,,0
the,the,s,SpaceRelation,0
air,air,c,SpaceRelation,1
",",",",n,,0
And,and,s,,0
more,more,s,Comparison,0
inconstant,inconstant,s,StandardsNeg,0
then,then,s,,0
the,the,s,SpaceRelation,0
wind,wind,c,SpaceRelation,1
",",",",s,,0
who,who,s,,0
wooes,wooes,n,UNRECOGNIZED,0
Even,even,s,Immediacy,0
now,now,s,Immediacy,1
the,the,s,,0
frozen,frozen,s,SenseProperty,0
bosom,bosom,s,SenseProperty,0
of,of,s,,0
the,the,s,,0
North,north,c,SpaceRelation,0
:,:,n,,0
And,and,s,,0
being,being,s,ReportingStates,0
angered,angered,c,ReportingStates,0
",",",",s,ReportingStates,1
puffes,puffes,s,UNRECOGNIZED,0
away,away,s,SpaceRelation,0
from,from,s,SpaceRelation,1
thence,thence,c,ProjectAhead,0
",",",",n,,0
Turning,turning,s,,0
his,his,s,PersonPronoun,0
side,side,s,,0
to,to,s,,0
the,the,s,,0
dew,dew,s,SenseObject,0
dropping,dropping,s,,0
South,south,c,SpaceRelation,0
.,.,nn,,0
This,this,s,,0
wind,wind,s,SenseProperty,0
you,you,s,DirectAddress,0
talk,talk,s,Citations,0
of,of,s,Citations,1
blows,blows,s,Motions,0
us,us,s,Inclusive,0
from,from,s,,0
our,our,s,Inclusive,0
selves,selves,c,SubjectivePercept,0
",",",",n,,0
Supper,supper,s,TimeDuration,0
is,is,s,Updates,0
done,done,c,Updates,1
",",",",s,,0
and,and,s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
come,come,s,ReportingEvents,0
too,too,s,Negativity,0
late,late,c,Negativity,1
.,.,nn,,0
I,i,s,Fear,0
fear,fear,s,Fear,1
too,too,s,Negativity,0
early,early,c,Negativity,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
my,my,s,SelfDisclosure,0
mind,mind,s,SelfDisclosure,1
misgiues,misgiues,c,UNRECOGNIZED,0
",",",",n,,0
Some,some,s,Uncertainty,0
consequence,consequence,s,Consequence,0
yet,yet,s,Resistance,0
hanging,hanging,s,SpaceRelation,0
in,in,s,,0
the,the,s,,0
stars,stars,c,SenseObject,0
",",",",n,,0
Shall,shall,s,ProjectAhead,0
bitterly,bitterly,s,Negativity,0
begin,begin,s,Sequence,0
his,his,s,PersonPronoun,0
fearful,fearful,s,Fear,0
date,date,n,,0
With,with,s,Specifiers,0
this,this,s,Specifiers,1
nights,nights,s,,0
revels,revels,c,Positivity,0
",",",",s,,0
and,and,s,,0
expire,expire,s,TimeShift,0
the,the,s,,0
term,term,n,AbstractConcepts,0
Of,of,s,,0
a,a,s,,0
despised,despised,s,Negative_Relation,0
life,life,s,AbstractConcepts,0
closed,closed,s,SpaceRelation,0
in,in,s,SpaceRelation,1
my,my,s,FirstPer,0
breast,breast,c,PersonProperty,0
:,:,n,,0
By,by,s,Uncertainty,0
some,some,s,Uncertainty,1
vile,vile,s,StandardsNeg,0
forfeit,forfeit,s,Negativity,0
of,of,s,,0
untimely,untimely,s,Sad,0
death,death,c,Sad,1
*,*,n,,0
But,but,s,Resistance,0
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
has,has,s,ReportingEvents,0
the,the,s,ReportingEvents,1
stirrage,stirrage,s,UNRECOGNIZED,0
of,of,s,,0
my,my,s,SelfDisclosure,0
course,course,c,SelfDisclosure,1
",",",",n,,0
Direct,direct,s,ReportingEvents,0
my,my,s,FirstPer,0
suit,suit,c,SenseObject,0
:,:,s,,0
on,on,s,,0
lusty,lusty,s,UNRECOGNIZED,0
Gentlemen,gentlemen,c,Positivity,0
.,.,nn,Imperative,0
Strike,strike,s,Imperative,1
Drum,drum,c,SenseObject,0
.,.,nnn,Question,0
Where,where,s,Question,1
Is,is,s,Question,2
Potpan,potpan,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
he,he,s,Positive_Attribution,0
helps,helps,s,Positive_Attribution,1
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
take,take,s,ReportingEvents,0
away,away,c,ReportingEvents,1
?,?,n,Question,0
He,he,s,PersonPronoun,0
shift,shift,s,Motions,0
a,a,s,Motions,1
Trencher,trencher,c,PersonProperty,0
?,?,s,Question,0
he,he,s,PersonPronoun,0
scrape,scrape,s,Motions,0
a,a,s,,0
Trencher,trencher,c,PersonProperty,0
?,?,nn,Question,0
When,when,s,Question,0
good,good,s,Question,1
manners,manners,c,StandardsPos,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
lie,lie,s,ReportingEvents,0
in,in,s,ReportingEvents,1
one,one,s,Specifiers,0
or,or,s,Specifiers,1
two,two,s,Specifiers,2
men's,men's,s,PersonProperty,0
hands,hands,c,SenseObject,0
",",",",s,,0
and,and,s,,0
they,they,s,,0
unwashed,unwashed,s,StandardsNeg,0
too,too,c,Metadiscourse,0
",",",",n,Metadiscourse,1
it,it,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
foul,foul,s,Negativity,0
thing,thing,nnn,Uncertainty,0
Away,away,s,,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Ioynstooles,ioynstooles,c,UNRECOGNIZED,0
",",",",s,,0
remove,remove,s,ReportingEvents,0
the,the,s,,0
Courtcubbord,courtcubbord,c,UNRECOGNIZED,0
",",",",s,,0
look,look,s,ReportingEvents,0
to,to,s,ReportingEvents,1
the,the,s,ReportingEvents,2
Plate,plate,c,SenseObject,0
:,:,s,,0
good,good,n,,0
thou,thou,c,DirectAddress,0
",",",",s,Exceptions,0
save,save,s,Exceptions,1
me,me,s,FirstPer,0
a,a,s,,0
piece,piece,s,SenseObject,0
of,of,s,SenseObject,1
Marchpane,marchpane,c,SenseObject,0
",",",",s,,0
and,and,s,,0
as,as,s,,0
thou,thou,s,DirectAddress,0
love,love,s,Positivity,0
me,me,c,FirstPer,0
",",",",s,,0
let,let,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Porter,porter,s,PersonProperty,0
let,let,n,SpaceRelation,0
in,in,s,SpaceRelation,1
Susan,susan,s,,0
Grindstone,grindstone,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Nell,nell,c,UNRECOGNIZED,0
",",",",s,,0
Anthony,anthony,s,UNRECOGNIZED,0
and,and,s,,0
Potpan,potpan,nnn,UNRECOGNIZED,0
I,i,s,FirstPer,0
Boy,boy,s,PersonProperty,0
ready,ready,c,ProjectAhead,0
.,.,nnn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
looked,looked,s,ReportingEvents,0
for,for,c,ReportingEvents,1
