SInce,since,s,ReasonBackward,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
beauty,beauty,s,DenyDisclaim,1
to,to,s,,0
compare^,compare^,n,UNRECOGNIZED,0
With,with,s,Positivity,0
the,the,s,Positivity,1
best,best,s,Positivity,2
faces,faces,c,SenseObject,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,SenseObject,0
heart,heart,s,SenseObject,1
above,above,n,Intensity,0
All,all,s,Intensity,1
competition,competition,c,Resistance,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
jealous,jealous,s,Negative_Relation,0
now,now,c,Immediacy,0
;,;,n,,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
take,take,s,ReportingEvents,0
the,the,s,ReportingEvents,1
kiss,kiss,s,Positivity,0
I,i,s,FirstPer,0
gave,gave,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
last,last,c,Sequence,0
",",",",n,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,s,,0
confident,confident,s,StandardsPos,0
of,of,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
no,no,s,DenyDisclaim,0
lip,lip,n,SenseObject,0
Has,has,s,,0
ravished,ravished,s,Intensity,0
it,it,s,,0
from,from,s,,0
thine,thine,c,UNRECOGNIZED,0
;,;,s,,0
I,i,s,FirstPer,0
prithee,prithee,s,DirectAddress,0
come,come,n,ReportingEvents,0
To,to,s,,0
Court,court,c,AbstractConcepts,0
.,.,nn,,0
For,for,s,,0
what,what,c,Question,0
?,?,nnn,Question,1
There,there,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,ReportingStates,2
throne,throne,s,SenseObject,0
for,for,s,,0
beauty,beauty,c,StandardsPos,0
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
safer,safer,s,StandardsPos,0
dwelling,dwelling,s,SenseObject,0
here,here,c,SpaceRelation,0
.,.,nnn,ReportingStates,0
There,there,s,ReportingStates,1
Is,is,s,ReportingStates,2
none,none,s,DenyDisclaim,0
will,will,s,Fear,0
hurt,hurt,c,Fear,1
",",",",n,,0
Or,or,s,,0
dare,dare,s,SubjectivePercept,0
but,but,s,Resistance,0
think,think,s,Citations,0
an,an,s,Citations,1
ill,ill,s,Negativity,0
to,to,s,,0
Polidora,polidora,c,UNRECOGNIZED,0
",",",",n,,0
The,the,s,Intensity,0
greatest,greatest,s,Intensity,1
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
proud,proud,s,StandardsPos,0
to,to,s,,0
honor,honor,s,StandardsPos,0
the^e^,the^e^,c,UNRECOGNIZED,0
.,.,n,,0
Thy,thy,s,DirectAddress,0
luster,luster,s,SenseProperty,0
wants,wants,s,PrivateThinking,0
the,the,s,,0
admiration,admiration,s,StandardsPos,0
here,here,c,SpaceRelation,0
:,:,n,,0
There,there,s,,0
thou,thou,s,DirectAddress,0
wot,wot,s,Confidence,0
shine,shine,s,SenseProperty,0
indeed,indeed,c,Intensity,0
",",",",s,,0
and,and,s,,0
strike,strike,s,Negativity,0
a,a,s,,0
reverence,reverence,n,StandardsPos,0
Into,into,s,Transformation,0
the,the,s,Transformation,1
gazer,gazer,c,SpaceRelation,0
.,.,nn,,0
You,you,s,DirectAddress,0
can,can,s,Contingency,0
flatter,flatter,s,SubjectivePercept,0
too,too,c,Metadiscourse,0
.,.,nnn,Metadiscourse,1
No,no,s,DenyDisclaim,0
praise,praise,s,StandardsPos,0
of,of,s,StandardsPos,1
thee,thee,s,DirectAddress,0
can,can,s,Contingency,0
be,be,s,Contingency,1
thought,thought,s,PrivateThinking,0
so,so,c,PrivateThinking,1
",",",",s,,0
thy,thy,s,DirectAddress,0
ve^rtue,ve^rtue,n,UNRECOGNIZED,0
Will,will,s,PredictedFuture,0
deserve,deserve,s,StandardsPos,0
all,all,c,,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
confess,confess,c,Insist,2
",",",",s,,0
we,we,s,,0
Courtiers,courtiers,n,PersonProperty,0
Do,do,s,Intensity,0
oftentimes,oftentimes,s,RecurringEvents,0
commend,commend,s,StandardsPos,0
to,to,s,,0
show,show,s,ReportingEvents,0
our,our,s,Inclusive,0
art,art,c,AbstractConcepts,0
",",",",n,,0
There,there,s,ReportingStates,0
is,is,s,ReportingStates,1
necessity,necessity,s,Insist,0
sometimes,sometimes,s,Contingency,0
to,to,s,,0
say,say,c,Citations,0
",",",",n,,0
This,this,s,,0
Madam,madam,s,PersonProperty,0
breaths,breaths,s,Motions,0
Arabian,arabian,s,PersonProperty,0
Gummes,gummes,c,UNRECOGNIZED,0
",",",",n,,0
Amber,amber,s,SenseObject,0
and,and,s,,0
Cassia,cassia,c,SenseObject,0
;,;,s,,0
though,though,s,Concessive,0
while,while,s,TimeDuration,0
we,we,s,TimeDuration,1
are,are,s,TimeDuration,2
praising,praising,c,StandardsPos,0
",",",",n,,0
We,we,s,,0
wish,wish,s,SubjectivePercept,0
we,we,s,ProjectBack,0
had,had,s,ProjectBack,1
no,no,s,DenyDisclaim,0
nostriles,nostriles,s,UNRECOGNIZED,0
to,to,s,,0
take,take,s,Responsibility,0
in,in,n,Responsibility,1
The,the,s,Responsibility,2
offensive,offensive,s,Negativity,0
steame,steame,s,UNRECOGNIZED,0
of,of,s,,0
her,her,s,PersonPronoun,0
corrupted,corrupted,s,StandardsNeg,0
lungs,lungs,c,SenseObject,0
.,.,n,,0
Nay,nay,c,OralCues,0
",",",",s,,0
some,some,s,Uncertainty,0
will,will,s,PredictedFuture,0
swear,swear,s,Intensity,0
they,they,s,,0
love,love,s,Positivity,0
their,their,s,PersonPronoun,0
Mistress,mistress,c,PersonProperty,0
",",",",n,,0
Would,would,s,ProjectBack,0
hazard,hazard,s,Negativity,0
lives,lives,s,,0
and,and,s,,0
fortunes,fortunes,c,ProjectAhead,0
",",",",s,,0
to,to,s,ProjectAhead,0
preserve,preserve,n,ProjectAhead,1
One,one,s,Specifiers,0
of,of,s,Specifiers,1
her,her,s,Specifiers,2
hairs,hairs,s,SenseObject,0
brighter,brighter,s,Positivity,0
then,then,s,,0
Berinices,berinices,c,UNRECOGNIZED,0
;,;,n,,0
Or,or,s,,0
young,young,s,SenseProperty,0
Apollos,apollos,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
after,after,s,Sequence,0
this,this,c,Sequence,1
",",",",n,,0
A,a,s,Positivity,0
favor,favor,s,Positivity,1
from,from,s,,0
another,another,s,Specifiers,0
toy,toy,s,SenseObject,0
would,would,s,ProjectBack,0
tempt,tempt,s,SubjectivePercept,0
him,him,n,PersonPronoun,0
To,to,s,,0
laugh,laugh,c,Positivity,0
",",",",s,,0
while,while,s,TimeDuration,0
the,the,s,TimeDuration,1
Officious,officious,s,Anger,0
hangman,hangman,s,Negativity,0
whips,whips,n,Negativity,0
Her,her,s,Negativity,1
head,head,s,Resistance,0
off,off,c,Resistance,1
.,.,nn,,0
Fine,fine,s,Positivity,0
men,men,c,PersonProperty,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
none,none,s,DenyDisclaim,0
of,of,s,DenyDisclaim,1
these,these,c,Immediacy,0
",",",",n,Immediacy,1
Nay,nay,c,OralCues,0
",",",",s,,0
there,there,s,ReportingStates,0
are,are,s,ReportingStates,1
women,women,s,PersonProperty,0
Polidora,polidora,s,UNRECOGNIZED,0
too,too,n,,0
That,that,s,Contingency,0
can,can,s,Contingency,1
do,do,s,Intensity,0
pretty,pretty,s,Intensity,0
well,well,s,Intensity,1
at,at,s,,0
flatteries,flatteries,c,SubjectivePercept,0
;,;,n,,0
Make,make,s,ReportingEvents,0
men,men,s,PersonProperty,0
believe,believe,s,PrivateThinking,0
they,they,s,,0
dote,dote,c,Positivity,0
",",",",s,,0
will,will,s,PredictedFuture,0
languish,languish,s,Negativity,0
for,for,s,Negativity,1
em,em,c,SpaceRelation,0
",",",",n,,0
Can,can,s,Contingency,0
kiss,kiss,s,Positivity,0
a,a,s,SenseObject,0
Jewel,jewel,s,SenseObject,1
out,out,s,,0
of,of,s,,0
one,one,c,Numbers,0
",",",",s,,0
and,and,s,,0
dally,dally,n,Motions,0
A,a,s,,0
carcanet,carcanet,s,SenseObject,0
of,of,s,,0
Diamonds,diamonds,s,SenseObject,0
from,from,s,,0
another,another,c,Specifiers,0
",",",",n,,0
Weep,weep,s,Sad,0
intoth,intoth,c,UNRECOGNIZED,0
',',s,,0
bosom,bosom,s,SenseProperty,0
of,of,s,,0
a,a,s,,0
third,third,c,Sequence,0
",",",",s,Sequence,1
and,and,s,,0
make^,make^,n,UNRECOGNIZED,0
Him,him,s,PersonPronoun,0
drop,drop,s,,0
as,as,s,,0
many,many,s,,0
pearls,pearls,c,SenseObject,0
;,;,s,,0
they,they,s,,0
count,count,s,AbstractConcepts,0
it,it,s,,0
nothing,nothing,n,DenyDisclaim,0
To,to,s,DenyDisclaim,1
talk,talk,s,ReportingEvents,0
a,a,s,,0
reasonable,reasonable,s,StandardsPos,0
heir,heir,s,PersonProperty,0
within,within,s,,0
ten,ten,s,Numbers,0
days,days,n,TimeDuration,0
Out,out,s,TimeDuration,1
of,of,s,,0
his,his,s,PersonPronoun,0
whole,whole,s,,0
estate,estate,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
make,make,s,Anger,0
him,him,s,Anger,1
mad,mad,n,Anger,2
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
wealth,wealth,s,Positivity,0
to,to,s,,0
consume,consume,c,ReportingEvents,0
.,.,nn,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
teach,teach,s,ReportingEvents,0
me,me,n,FirstPer,0
To,to,s,,0
think,think,s,PrivateThinking,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
be,be,s,Contingency,1
flattered,flattered,s,SubjectivePercept,0
in,in,s,SubjectivePercept,1
your,your,s,Promise,0
promises,promises,c,Promise,1
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
you,you,s,DirectAddress,0
live,live,s,,0
where,where,s,Curiosity,0
this,this,s,Curiosity,1
art,art,s,AbstractConcepts,0
is,is,s,ReportingStates,0
most,most,s,Comparison,0
professed,professed,c,Citations,0
.,.,nn,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
be,be,s,ReportingStates,0
so,so,s,,0
wicked,wicked,s,Negativity,0
Polidora,polidora,c,UNRECOGNIZED,0
",",",",n,,0
The,the,s,SenseObject,0
Infant,infant,s,SenseObject,1
errors,errors,s,StandardsNeg,0
of,of,s,,0
the,the,s,CommonAuthorities,0
Court,court,s,CommonAuthorities,1
I,i,s,FirstPer,0
may,may,n,Contingency,0
Be,be,s,Contingency,1
guilty,guilty,s,Negative_Relation,0
off,off,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
never,never,s,Biographical_Time,0
to,to,s,Biographical_Time,1
abuse,abuse,n,Negativity,0
So,so,s,,0
rare,rare,s,Exceptions,0
a,a,s,,0
goodness,goodness,c,StandardsPos,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
indeed,indeed,s,Intensity,0
did,did,s,Intensity,1
ever,ever,n,Biographical_Time,0
Converse,converse,s,SpaceRelation,0
with,with,s,SpaceRelation,1
any,any,s,Specifiers,0
of,of,s,Specifiers,1
those,those,s,,0
shames,shames,s,StandardsNeg,0
of,of,s,,0
Court,court,c,AbstractConcepts,0
",",",",n,,0
To,to,s,,0
practice,practice,s,GenericEvents,0
for,for,s,,0
base,base,s,AbstractConcepts,0
ends,ends,c,Sequence,0
;,;,s,,0
be,be,s,ReportingStates,0
confident,confident,n,StandardsPos,0
My,my,s,FirstPer,0
he^art,he^art,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
thine,thine,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
so,so,s,,0
deeply,deeply,n,Intensity,0
Carry,carry,s,Motions,0
the,the,s,,0
figure,figure,s,SenseObject,0
of,of,s,,0
my,my,s,FirstPer,0
Polidora,polidora,c,UNRECOGNIZED,0
",",",",n,,0
It,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
in,in,s,,0
the,the,s,,0
power,power,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
time,time,s,,0
or,or,s,,0
distance,distance,c,AbstractConcepts,0
*,*,n,,0
To,to,s,,0
cancel,cancel,s,Resistance,0
it,it,c,,0
",",",",s,,0
by,by,s,Generalization,0
all,all,s,Generalization,1
that's,that's,s,ReportingStates,0
blessed,blessed,s,StandardsPos,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
thee,thee,c,DirectAddress,0
:,:,n,,0
Love,love,s,Positivity,0
thee,thee,s,DirectAddress,0
above,above,s,Intensity,0
all,all,s,Intensity,1
women,women,c,PersonProperty,0
",",",",s,,0
dare,dare,s,SubjectivePercept,0
invoke,invoke,n,ReportingEvents,0
A,a,s,Negativity,0
curse,curse,s,Negativity,1
when,when,s,Autobio,0
I,i,s,Autobio,1
forsake,forsake,s,Resistance,0
thee,thee,c,DirectAddress,0
.,.,nn,Imperative,0
Let,let,s,Imperative,1
it,it,s,Contingency,0
be,be,s,Contingency,1
some,some,n,Uncertainty,0
Gentle,gentle,s,Positivity,0
one,one,c,Numbers,0
.,.,nn,Imperative,0
Teach,teach,s,Imperative,1
me,me,s,FirstPer,0
an,an,s,StandardsPos,0
oath,oath,s,StandardsPos,1
I,i,s,FirstPer,0
prithee,prithee,c,DirectAddress,0
",",",",n,,0
One,one,s,Numbers,0
strong,strong,s,StandardsPos,0
enough,enough,s,StandardsPos,1
to,to,s,StandardsPos,2
bind,bind,c,AbstractConcepts,0
",",",",s,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
find,find,n,,0
Any,any,s,,0
suspicion,suspicion,s,Negativity,0
of,of,s,,0
my,my,s,FirstPer,0
faith,faith,c,StandardsPos,0
",",",",s,,0
or,or,s,Contingency,0
else,else,n,Contingency,1
Direct,direct,s,ReportingEvents,0
me,me,s,FirstPer,0
in,in,s,,0
some,some,s,Uncertainty,0
horrid,horrid,s,Negativity,0
imprecation,imprecation,n,Negative_Relation,0
When,when,s,Autobio,0
I,i,s,Autobio,1
forsake,forsake,s,Resistance,0
thee,thee,c,DirectAddress,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,,0
love,love,s,StandardsPos,0
of,of,s,StandardsPos,1
other,other,n,Specifiers,0
Woman,woman,c,PersonProperty,0
",",",",s,,0
may,may,s,Contingency,0
heaven,heaven,s,Positivity,0
reward,reward,s,Positivity,0
my,my,s,FirstPer,0
apostasy,apostasy,n,StandardsNeg,0
To,to,s,,0
blast,blast,s,Negativity,0
my,my,s,Negativity,1
greatest,greatest,s,Comparison,0
happiness,happiness,s,Positivity,0
on,on,s,SpaceRelation,0
earth,earth,c,SpaceRelation,1
",",",",n,,0
And,and,s,,0
make,make,s,ReportingEvents,0
all,all,s,,0
joys,joys,s,Positivity,0
abortive,abortive,c,SubjectiveTime,0
.,.,nn,,0
Revoke,revoke,s,StandardsNeg,0
these,these,s,Immediacy,0
hasty,hasty,s,SubjectiveTime,0
syllables,syllables,c,SenseObject,0
",",",",s,,0
they,they,s,,0
carry,carry,n,SceneShift,0
To,to,s,SceneShift,1
great,great,s,Intensity,0
a,a,s,,0
penalty,penalty,s,Negativity,0
for,for,s,,0
breach,breach,s,StandardsNeg,0
of,of,s,StandardsNeg,1
Love,love,n,Positivity,0
To,to,s,Positivity,1
me,me,c,FirstPer,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,Negativity,0
worth,worth,s,Negativity,1
thy,thy,s,DirectAddress,0
suffering,suffering,c,Negativity,0
",",",",n,,0
You,you,s,DirectAddress,0
do,do,s,DirectAddress,1
not,not,s,DirectAddress,2
know,know,s,Confidence,0
what,what,s,Confidence,1
beauty,beauty,s,StandardsPos,0
may,may,s,Contingency,0
invite,invite,n,ReportingEvents,0
Your,your,s,DirectAddress,0
change,change,c,Transformation,0
",",",",s,,0
what,what,s,,0
happiness,happiness,s,Positivity,0
may,may,s,Contingency,0
tempt,tempt,s,SubjectivePercept,0
your,your,s,DirectAddress,0
eye,eye,n,SenseObject,0
And,and,s,Positivity,0
heart,heart,s,Positivity,1
together,together,c,Inclusive,0
.,.,nn,,0
Should,should,s,Insist,0
all,all,s,Generalization,0
the,the,s,Generalization,1
graces,graces,s,StandardsPos,0
of,of,s,StandardsPos,1
your,your,s,DirectAddress,0
sex,sex,s,AbstractConcepts,0
conspire,conspire,n,Resistance,0
In,in,s,,0
one,one,c,Numbers,0
",",",",s,,0
and,and,s,,0
she,she,s,Insist,0
should,should,s,Insist,1
court,court,s,AbstractConcepts,0
me,me,c,FirstPer,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
dower,dower,n,AbstractConcepts,0
Able,able,s,StandardsPos,0
to,to,s,StandardsPos,1
buy,buy,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Kingdom,kingdom,s,CommonAuthorities,0
when,when,s,Autobio,0
I,i,s,Autobio,1
give,give,n,,0
My,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
from,from,s,,0
Polidora,polidora,c,UNRECOGNIZED,0
.,.,nn,,0
I,i,s,FirstPer,0
suspect,suspect,s,Negativity,0
not,not,c,DenyDisclaim,0
",",",",n,,0
And,and,s,,0
to,to,s,,0
requite,requite,s,RecurringEvents,0
thy,thy,s,DirectAddress,0
constancy,constancy,s,StandardsPos,0
I,i,s,Self_Promise,0
swear,swear,c,Self_Promise,1
.,.,nn,,0
Twere,twere,s,UNRECOGNIZED,0
sin,sin,s,StandardsNeg,0
to,to,s,ProjectAhead,0
let,let,s,ProjectAhead,1
thee,thee,s,DirectAddress,0
waste,waste,s,StandardsNeg,0
thy,thy,s,DirectAddress,0
breath,breath,n,SenseObject,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
assurance,assurance,s,Positivity,0
of,of,s,Positivity,1
thy,thy,s,DirectAddress,0
noble,noble,s,StandardsPos,0
thoughts,thoughts,c,PrivateThinking,0
.,.,nn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
your,your,s,DirectAddress,0
Uncle,uncle,s,PersonProperty,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
every,every,s,Generalization,0
where,where,n,,0
Ith,ith,s,UNRECOGNIZED,0
Court,court,s,AbstractConcepts,0
inquiring,inquiring,s,Curiosity,0
for,for,s,Curiosity,1
you,you,c,DirectAddress,0
",",",",s,,0
his,his,s,SenseProperty,0
looks,looks,s,SenseProperty,1
speak,speak,n,ReportingEvents,0
Some,some,s,Uncertainty,0
earnest,earnest,s,SubjectivePercept,0
cause,cause,c,Cause,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
more,more,s,Comparison,0
acquainted,acquainted,s,,0
with,with,n,,0
Thy,thy,s,DirectAddress,0
virtue,virtue,s,StandardsPos,0
then,then,s,TimeShift,0
to,to,s,TimeShift,1
imagine,imagine,s,PrivateThinking,0
thou,thou,s,DirectAddress,0
will,will,s,PredictedFuture,0
not,not,n,PredictedFuture,1
Excuse,excuse,s,DirectAddress,0
me,me,s,DirectAddress,1
now,now,c,Updates,0
",",",",s,Updates,1
one,one,s,Numbers,0
kiss,kiss,s,Positivity,0
dismisses,dismisses,s,Negativity,0
him,him,n,PersonPronoun,0
Whose,whose,s,PersonPronoun,0
heart,heart,s,SenseObject,0
shall,shall,s,ProjectAhead,0
wait,wait,s,SpaceRelation,0
on,on,s,SpaceRelation,1
Polidora,polidora,c,UNRECOGNIZED,0
",",",",s,,0
prithee,prithee,n,DirectAddress,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
not,not,s,DenyDisclaim,0
wish,wish,s,ProjectAhead,0
for,for,s,ProjectAhead,1
thy,thy,s,DirectAddress,0
return,return,s,RecurringEvents,0
too,too,s,Negativity,0
often,often,c,Negativity,1
",",",",n,,0
My,my,s,Autobio,0
Father,father,c,Autobio,1
.,.,nn,,0
I,i,s,FirstPer,0
met,met,s,ReportingEvents,0
Arcadius,arcadius,s,UNRECOGNIZED,0
in,in,s,,0
strange,strange,s,SubjectivePercept,0
haste,haste,c,Negativity,0
",",",",s,,0
he,he,s,PersonPronoun,0
told,told,s,Citations,0
me,me,n,Citations,1
He,he,s,ProjectBack,0
had,had,s,ProjectBack,1
been,been,s,ProjectBack,0
with,with,s,,0
thee,thee,c,DirectAddress,0
.,.,nn,,0
Some,some,s,Uncertainty,0
affair,affair,s,GenericEvents,0
too,too,s,Negativity,0
soon,soon,n,Negativity,1
Ravished,ravished,s,Intensity,0
him,him,s,PersonPronoun,0
hence,hence,c,ReasonForward,0
",",",",s,ReasonForward,1
his,his,s,PersonPronoun,0
Uncle,uncle,s,PersonProperty,0
sent,sent,s,ProjectAhead,0
for,for,s,ProjectAhead,1
him,him,n,PersonPronoun,0
You,you,s,DirectAddress,0
came,came,s,ReportingEvents,0
now,now,s,Immediacy,0
from,from,s,,0
Court,court,c,AbstractConcepts,0
:,:,s,Question,0
how,how,s,Question,1
looks,looks,s,ReportingEvents,0
the,the,s,,0
Queene^,queene^,n,UNRECOGNIZED,0
This,this,s,,0
golden,golden,s,SenseProperty,0
morning,morning,c,,0
?,?,nn,Question,0
Like,like,s,Resemblances,0
a,a,s,Resemblances,1
bride,bride,c,PersonProperty,0
",",",",s,,0
her,her,s,PersonPronoun,0
soul,soul,n,Disclosure,0
Is,is,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
on,on,s,,0
mirth,mirth,c,Positivity,0
",",",",s,,0
her,her,s,PersonPronoun,0
eyes,eyes,s,SenseObject,0
have,have,s,,0
quickening,quickening,s,Transformation,0
fires,fires,c,SenseObject,0
",",",",n,,0
Able,able,s,StandardsPos,0
to,to,s,StandardsPos,1
strike,strike,s,Negativity,0
a,a,s,,0
spring,spring,s,AbstractConcepts,0
into,into,s,Transformation,0
the,the,s,Transformation,1
earth,earth,n,SpaceRelation,0
In,in,s,TimeDuration,0
Winter,winter,c,TimeDuration,1
.,.,nn,Sequence,0
Then,then,s,Sequence,1
Lisimachus,lisimachus,s,UNRECOGNIZED,0
can,can,s,Contingency,0
have^,have^,n,UNRECOGNIZED,0
No,no,s,DenyDisclaim,0
frost,frost,s,SenseObject,0
in's,in's,s,UNRECOGNIZED,0
blood,blood,c,SenseObject,0
",",",",s,,0
that,that,s,,0
lives,lives,s,SubjectivePercept,0
so,so,s,SubjectivePercept,1
near,near,s,SpaceRelation,0
her,her,s,SpaceRelation,1
beams,beams,c,SenseObject,0
.,.,nn,,0
His,his,s,PersonPronoun,0
politic,politic,s,StandardsPos,0
Father,father,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
Protector,protector,s,StandardsPos,0
smiles,smiles,s,Positivity,0
too,too,c,Metadiscourse,0
",",",",n,Metadiscourse,1
Resolve,resolve,s,Promise,0
to,to,s,Promise,1
see,see,s,,0
the,the,s,,0
Cerimony,cerimony,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,,0
Queen,queen,n,PersonProperty,0
Twill,twill,s,SenseObject,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
day,day,s,TimeDuration,0
of,of,s,,0
state,state,c,,0
",",",",nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
well,well,c,StandardsPos,0
.,.,nnn,StandardsPos,1
How,how,c,,0
*,*,s,,0
not,not,s,DenyDisclaim,0
well,well,c,SenseObject,0
?,?,s,Question,0
retire,retire,s,ReportingEvents,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
I,i,s,Insist,0
must,must,s,Insist,1
return,return,n,RecurringEvents,0
My,my,s,FirstPer,0
attendance,attendance,s,GenericEvents,0
is,is,s,CommonAuthorities,0
expected,expected,c,CommonAuthorities,1
",",",",s,,0
Polidora,polidora,c,UNRECOGNIZED,0
",",",",n,,0
Be,be,s,StandardsPos,0
careful,careful,s,StandardsPos,1
of,of,s,,0
thy,thy,s,DirectAddress,0
health,health,c,StandardsPos,0
.,.,nn,PredictedFuture,0
It,it,s,PredictedFuture,1
will,will,s,PredictedFuture,2
concern,concern,s,SubjectivePercept,0
me^,me^,c,UNRECOGNIZED,0
.,.,nnn,,0
You,you,s,DirectAddress,0
amaze,amaze,s,Intensity,0
me,me,s,FirstPer,0
sir,sir,c,PersonProperty,0
.,.,nnn,,0
Dear,dear,s,Positivity,0
Nephew,nephew,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
respect,respect,s,StandardsPos,0
thy,thy,s,DirectAddress,0
safety,safety,c,StandardsPos,0
",",",",n,,0
My,my,s,Intensity,0
honor,honor,c,Intensity,1
",",",",s,,0
or,or,s,,0
my,my,s,FirstPer,0
age,age,c,Specifiers,0
",",",",s,,0
remove,remove,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",n,,0
Thy,thy,s,DirectAddress,0
life's,life's,s,AbstractConcepts,0
in,in,s,Fear,0
danger,danger,c,Fear,1
.,.,nn,,0
Mine,mine,c,FirstPer,0
?,?,s,Question,0
who,who,s,Question,0
is,is,s,Question,1
my,my,s,FirstPer,0
enemy,enemy,c,Negativity,0
?,?,nnn,Question,0
Take,take,s,Responsibility,0
horse,horse,c,Responsibility,1
",",",",s,,0
and,and,s,,0
instantly,instantly,s,Immediacy,0
forsake,forsake,s,Resistance,0
the,the,s,Resistance,1
City,city,c,CommonAuthorities,0
",",",",n,,0
Or,or,s,Contingency,0
else,else,s,Contingency,1
within,within,s,,0
some,some,s,Uncertainty,0
unsuspected,unsuspected,s,SubjectivePercept,0
dwelling,dwelling,c,SenseObject,0
",",",",n,,0
Obscure,obscure,s,StandardsNeg,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
stay,stay,s,TimeDuration,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
know,know,s,Confidence,0
the,the,s,Confidence,1
reason,reason,c,StandardsPos,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
your,your,s,DirectAddress,0
pardon,pardon,c,Positivity,0
",",",",s,Aside,0
which,which,s,Aside,1
ith,ith,c,UNRECOGNIZED,0
*,*,s,,0
number,number,n,AbstractConcepts,0
Of,of,s,,0
my,my,s,FirstPer,0
offenses,offenses,s,SubjectivePercept,0
unto,unto,s,CommonAuthorities,0
any,any,c,,0
",",",",s,Future_Question,0
should,should,n,Future_Question,1
Provoke,provoke,s,SubjectivePercept,0
this,this,s,,0
dishonorable,dishonorable,s,StandardsNeg,0
flight,flight,c,SenseProperty,0
